Frame,Class,Class_ID,X,Y
7510,Valentina,110,457.9152,205.6845
7510,Wanwan,88,33.0231,79.8608
7510,Novaria,119,157.7524,561.2417
7510,Minotaur,18,193.9964,302.3997
7510,Claude,64,342.1313,308.8997
7510,Minotaur,18,187.1451,298.2108
7512,Chou,25,258.902,300.089
7512,Fanny,16,216.1662,118.9211
7512,Masha,87,401.3129,587.2501
7512,Lapu-Lapu,36,479.1069,620.7024
7512,Novaria,119,160.9245,558.1943
7512,Wanwan,88,32.8046,79.8572
7512,Minotaur,18,190.973,297.2024
7512,Valentina,110,455.9854,207.086
7512,Claude,64,341.5937,307.4162
7514,Fanny,16,213.89,119.5654
7514,Lapu-Lapu,36,478.8969,618.3318
7514,Novaria,119,163.4448,556.3864
7514,Masha,87,400.7746,587.1132
7514,Chou,25,257.25,298.9817
7514,Valentina,110,452.4436,208.2508
7514,Minotaur,18,189.0403,297.1591
7514,Wanwan,88,32.773,79.7411
7514,Claude,64,339.4668,304.5551
7516,Fanny,16,213.7523,119.6459
7516,Lapu-Lapu,36,478.0436,616.6854
7516,Masha,87,400.3357,589.2007
7516,Novaria,119,165.9345,553.9955
7516,Chou,25,254.9062,299.1837
7516,Valentina,110,451.455,210.4006
7516,Minotaur,18,189.1385,298.4515
7516,Wanwan,88,32.7433,79.7108
7516,Claude,64,338.3429,302.898
7516,Minotaur,18,190.9305,312.0842
7518,Lapu-Lapu,36,478.3118,614.8511
7518,Fanny,16,213.7716,120.0591
7518,Chou,25,253.7803,299.7677
7518,Masha,87,399.4255,591.5191
7518,Minotaur,18,187.4275,297.6839
7518,Novaria,119,167.2248,552.8852
7518,Valentina,110,450.9922,211.4779
7518,Wanwan,88,32.7714,79.731
7518,Claude,64,336.6433,301.7755
7518,Minotaur,18,189.5958,309.6703
7520,Fanny,16,213.1604,120.2737
7520,Lapu-Lapu,36,477.7005,613.0981
7520,Chou,25,251.0841,300.4138
7520,Minotaur,18,183.8088,297.5669
7520,Masha,87,399.2953,591.6591
7520,Valentina,110,449.4992,213.468
7520,Novaria,119,168.8695,551.2827
7520,Wanwan,88,32.7986,79.736
7520,Claude,64,334.2577,300.4001
7522,Chou,25,249.6561,301.4659
7522,Fanny,16,211.4581,120.6355
7522,Lapu-Lapu,36,477.3838,611.1234
7522,Minotaur,18,186.0298,299.4028
7522,Masha,87,398.865,591.6464
7522,Novaria,119,173.2227,548.1238
7522,Valentina,110,448.4323,215.6994
7522,Wanwan,88,32.7517,79.6437
7522,Claude,64,332.3546,299.2324
7524,Chou,25,247.4316,302.784
7524,Minotaur,18,185.292,302.2165
7524,Fanny,16,209.7896,119.2767
7524,Masha,87,398.7904,591.8392
7524,Lapu-Lapu,36,477.3019,609.1214
7524,Valentina,110,446.4939,216.6421
7524,Novaria,119,173.6307,546.9182
7524,Wanwan,88,32.712,79.669
7524,Claude,64,330.9545,297.4926
7526,Minotaur,18,183.3519,302.0931
7526,Fanny,16,208.0337,119.4765
7526,Chou,25,246.3251,303.7513
7526,Masha,87,398.6946,591.8655
7526,Lapu-Lapu,36,477.7753,606.7686
7526,Valentina,110,445.4108,218.534
7526,Wanwan,88,32.8464,79.6572
7526,Novaria,119,177.6262,543.3729
7526,Claude,64,329.4704,294.3273
7528,Fanny,16,205.0097,119.474
7528,Minotaur,18,181.4746,301.4903
7528,Lapu-Lapu,36,476.7982,605.2014
7528,Masha,87,398.757,591.9542
7528,Valentina,110,444.9728,220.8316
7528,Chou,25,244.4798,304.7842
7528,Wanwan,88,32.7652,79.6742
7528,Novaria,119,181.4254,541.77
7528,Claude,64,327.2542,292.3707
7530,Fanny,16,203.1161,119.9583
7530,Valentina,110,443.2952,222.1806
7530,Minotaur,18,179.7026,300.3129
7530,Lapu-Lapu,36,477.8862,603.6341
7530,Masha,87,398.7048,592.1781
7530,Chou,25,243.1338,305.7009
7530,Novaria,119,184.0558,539.4361
7530,Wanwan,88,32.683,79.7092
7530,Claude,64,325.3182,291.7329
7532,Fanny,16,201.1329,120.0436
7532,Lapu-Lapu,36,478.0946,602.4965
7532,Valentina,110,441.09,224.3059
7532,Masha,87,396.6396,592.5678
7532,Minotaur,18,178.6616,298.7238
7532,Chou,25,243.4757,305.386
7532,Novaria,119,186.0167,537.1789
7532,Wanwan,88,32.6248,79.672
7532,Claude,64,323.3557,290.1031
7534,Fanny,16,200.2169,119.9525
7534,Chou,25,244.6863,304.9895
7534,Lapu-Lapu,36,478.7702,600.4812
7534,Masha,87,394.3054,592.922
7534,Minotaur,18,178.0174,297.9588
7534,Valentina,110,439.5775,224.9935
7534,Novaria,119,187.7471,535.4901
7534,Wanwan,88,32.5538,79.6375
7534,Claude,64,322.413,288.6469
7534,Fredrinn,116,193.1834,363.1215
7536,Minotaur,18,176.3616,294.4236
7536,Fanny,16,197.5226,120.4437
7536,Chou,25,244.1291,304.422
7536,Masha,87,392.6457,593.7358
7536,Lapu-Lapu,36,479.5014,598.3185
7536,Fredrinn,116,185.3365,361.2654
7536,Novaria,119,190.6241,531.3883
7536,Wanwan,88,32.5881,79.635
7536,Valentina,110,437.6425,226.242
7536,Claude,64,320.5362,287.0247
7538,Minotaur,18,174.5535,294.4903
7538,Masha,87,390.175,594.5403
7538,Fanny,16,195.8397,120.6442
7538,Fredrinn,116,180.5925,367.2455
7538,Novaria,119,193.6392,529.5635
7538,Chou,25,242.6373,304.5748
7538,Lapu-Lapu,36,479.8679,596.7698
7538,Wanwan,88,32.5845,79.7036
7538,Valentina,110,435.7952,227.3434
7538,Claude,64,319.1247,284.7874
7540,Minotaur,18,173.1745,294.9791
7540,Masha,87,390.1902,594.4732
7540,Fanny,16,193.7663,120.5973
7540,Valentina,110,433.7184,229.2791
7540,Lapu-Lapu,36,477.3662,596.5661
7540,Chou,25,241.4321,304.6272
7540,Novaria,119,195.5004,527.9405
7540,Wanwan,88,32.5408,79.7612
7540,Fredrinn,116,178.2042,369.0385
7540,Claude,64,317.797,283.3022
7542,Masha,87,390.0494,594.4803
7542,Minotaur,18,171.2684,295.7061
7542,Fanny,16,191.8579,120.535
7542,Lapu-Lapu,36,476.5477,598.7094
7542,Valentina,110,431.7117,230.8121
7542,Fredrinn,116,177.0147,371.2297
7542,Chou,25,239.3824,304.6979
7542,Wanwan,88,32.5217,79.7645
7542,Novaria,119,197.4022,525.1704
7542,Claude,64,315.6636,281.7701
7544,Masha,87,389.9954,594.3231
7544,Minotaur,18,168.6781,296.6064
7544,Lapu-Lapu,36,475.2674,599.5429
7544,Fanny,16,189.8179,120.5906
7544,Fredrinn,116,176.9359,373.7424
7544,Valentina,110,430.0424,232.0932
7544,Chou,25,237.8045,305.1534
7544,Wanwan,88,32.6772,79.7291
7544,Novaria,119,199.4127,522.2628
7544,Claude,64,313.9134,280.0719
7546,Masha,87,389.7428,594.6636
7546,Fredrinn,116,177.2145,374.5867
7546,Minotaur,18,167.1949,297.3722
7546,Lapu-Lapu,36,473.8401,600.6586
7546,Fanny,16,188.3367,120.7925
7546,Chou,25,236.4338,304.0193
7546,Novaria,119,200.6796,519.4318
7546,Valentina,110,430.326,233.1418
7546,Wanwan,88,32.8154,79.7221
7546,Claude,64,312.4192,278.1051
7548,Masha,87,387.4736,595.7329
7548,Fredrinn,116,177.4155,376.1238
7548,Lapu-Lapu,36,472.4347,602.0844
7548,Minotaur,18,165.0386,298.8877
7548,Valentina,110,429.1067,233.997
7548,Fanny,16,186.3443,120.3676
7548,Chou,25,234.5745,302.8806
7548,Novaria,119,201.9696,516.647
7548,Wanwan,88,32.8388,79.7544
7548,Claude,64,310.8953,276.7401
7550,Masha,87,387.4149,595.6783
7550,Fredrinn,116,176.1848,378.1837
7550,Chou,25,232.6205,302.4724
7550,Minotaur,18,163.6093,299.2235
7550,Fanny,16,183.3704,120.8245
7550,Lapu-Lapu,36,471.5867,602.6575
7550,Valentina,110,427.4957,235.232
7550,Wanwan,88,32.7674,79.7411
7550,Novaria,119,202.8016,514.2852
7550,Claude,64,309.9788,274.2846
7552,Masha,87,387.1673,595.6838
7552,Fredrinn,116,176.5339,379.7654
7552,Chou,25,231.1392,301.8557
7552,Fanny,16,181.6912,120.2876
7552,Minotaur,18,161.9071,299.7332
7552,Lapu-Lapu,36,469.4287,603.3384
7552,Novaria,119,204.5581,511.0801
7552,Wanwan,88,32.7756,79.7746
7552,Valentina,110,426.2305,236.2577
7554,Masha,87,386.5724,595.6453
7554,Fredrinn,116,175.964,381.2233
7554,Chou,25,229.9951,300.3267
7554,Fanny,16,179.7062,121.4328
7554,Lapu-Lapu,36,467.4541,603.8546
7554,Novaria,119,206.9592,508.5273
7554,Valentina,110,424.2552,238.9751
7554,Minotaur,18,160.4402,300.1863
7554,Wanwan,88,32.7512,79.7497
7556,Masha,87,386.075,595.054
7556,Chou,25,228.2534,298.9096
7556,Fredrinn,116,175.1314,382.3493
7556,Valentina,110,422.8706,240.777
7556,Fanny,16,177.6969,122.1972
7556,Lapu-Lapu,36,465.345,604.5002
7556,Minotaur,18,158.3283,299.7587
7556,Novaria,119,207.982,505.6673
7556,Wanwan,88,32.7558,79.7533
7558,Fredrinn,116,174.3632,384.0762
7558,Masha,87,385.5571,594.8924
7558,Lapu-Lapu,36,463.7852,605.0883
7558,Chou,25,226.3737,297.5693
7558,Minotaur,18,157.4193,298.3789
7558,Fanny,16,175.6472,122.8439
7558,Valentina,110,421.3975,242.106
7558,Wanwan,88,32.8489,79.7495
7558,Novaria,119,209.9332,502.5591
7560,Masha,87,385.3531,594.9554
7560,Fredrinn,116,173.7685,386.251
7560,Lapu-Lapu,36,462.5333,605.8825
7560,Minotaur,18,156.0301,297.4204
7560,Fanny,16,173.6726,122.9514
7560,Chou,25,225.5736,294.4834
7560,Wanwan,88,32.9651,79.7233
7560,Valentina,110,420.0967,243.6502
7560,Novaria,119,211.8434,500.564
7562,Masha,87,385.3765,594.99
7562,Lapu-Lapu,36,459.67,605.7516
7562,Fredrinn,116,172.77,388.479
7562,Chou,25,226.4412,293.9476
7562,Minotaur,18,153.6313,295.5835
7562,Valentina,110,418.5483,244.5986
7562,Fanny,16,172.1856,123.3038
7562,Wanwan,88,32.9417,79.6763
7562,Novaria,119,212.9891,497.535
7562,Claude,64,299.7809,264.5822
7564,Chou,25,227.5657,292.3708
7564,Lapu-Lapu,36,457.9336,605.9169
7564,Masha,87,385.5249,595.7412
7564,Fredrinn,116,172.4303,389.293
7564,Fanny,16,170.7433,123.6268
7564,Valentina,110,416.6446,245.7938
7564,Minotaur,18,151.5521,295.0398
7564,Wanwan,88,32.9274,79.6043
7564,Novaria,119,215.735,495.2094
7564,Claude,64,298.0745,263.5063
7566,Chou,25,229.32,291.495
7566,Lapu-Lapu,36,455.7317,606.346
7566,Fredrinn,116,172.1031,390.9606
7566,Masha,87,384.1159,595.6597
7566,Fanny,16,168.8076,123.3106
7566,Minotaur,18,150.1958,294.1231
7566,Valentina,110,415.1043,247.333
7566,Wanwan,88,32.9311,79.6495
7566,Novaria,119,215.7796,492.9772
7568,Lapu-Lapu,36,453.9716,606.4081
7568,Chou,25,230.684,289.5134
7568,Minotaur,18,148.701,293.8158
7568,Fredrinn,116,171.0983,392.5171
7568,Fanny,16,166.369,124.2304
7568,Valentina,110,413.0296,248.9775
7568,Masha,87,381.8246,595.3801
7568,Novaria,119,217.1428,490.3353
7568,Wanwan,88,33.2824,79.7904
7568,Claude,64,296.89,258.2643
7570,Fredrinn,116,170.995,395.178
7570,Fanny,16,164.6201,124.1711
7570,Valentina,110,411.8768,249.8627
7570,Lapu-Lapu,36,452.7579,606.2273
7570,Masha,87,380.0019,595.3457
7570,Minotaur,18,146.1201,292.2422
7570,Chou,25,232.1596,288.7659
7570,Wanwan,88,33.2312,79.6867
7570,Novaria,119,218.8218,487.2081
7570,Claude,64,296.5194,255.0566
7572,Fredrinn,116,170.245,397.5158
7572,Lapu-Lapu,36,451.0017,606.385
7572,Fanny,16,162.5354,124.3057
7572,Masha,87,377.9772,596.1739
7572,Valentina,110,412.8667,251.5788
7572,Chou,25,234.1002,287.2943
7572,Wanwan,88,33.1768,79.7188
7572,Novaria,119,219.8907,485.1006
7572,Minotaur,18,143.7833,291.3863
7572,Claude,64,296.4403,252.9092
7574,Fredrinn,116,169.2768,399.5591
7574,Masha,87,376.6011,596.2209
7574,Valentina,110,411.0773,253.5088
7574,Lapu-Lapu,36,448.0247,606.4213
7574,Fanny,16,160.3769,124.7716
7574,Chou,25,236.3771,286.1809
7574,Minotaur,18,142.1894,289.7477
7574,Novaria,119,220.9948,481.83
7574,Wanwan,88,33.2515,79.8185
7574,Claude,64,297.3727,249.8952
7576,Masha,87,374.8527,596.037
7576,Fredrinn,116,168.6755,401.2799
7576,Lapu-Lapu,36,446.0877,607.0678
7576,Fanny,16,158.9682,124.5182
7576,Valentina,110,410.1517,254.8112
7576,Minotaur,18,141.4568,288.635
7576,Novaria,119,221.673,478.7989
7576,Chou,25,237.8712,285.6182
7576,Wanwan,88,33.0647,79.977
7576,Claude,64,297.078,248.4406
7578,Masha,87,373.2098,596.0471
7578,Fredrinn,116,168.1361,403.0314
7578,Valentina,110,408.6384,256.5184
7578,Lapu-Lapu,36,443.2866,607.0623
7578,Chou,25,238.6035,285.1804
7578,Minotaur,18,139.2614,287.3612
7578,Fanny,16,157.5943,124.9571
7578,Novaria,119,222.6386,477.5294
7578,Wanwan,88,33.0235,79.9304
7578,Claude,64,296.5874,247.2316
7580,Masha,87,371.148,596.1307
7580,Fredrinn,116,167.3427,404.7768
7580,Valentina,110,407.5189,258.1369
7580,Lapu-Lapu,36,441.8111,607.3456
7580,Novaria,119,224.2997,475.9994
7580,Fanny,16,155.6716,124.0758
7580,Chou,25,240.1621,283.7746
7580,Minotaur,18,137.6215,285.1604
7580,Wanwan,88,33.1336,79.9586
7580,Claude,64,296.8592,247.2979
7582,Masha,87,368.6294,596.026
7582,Fredrinn,116,166.545,407.363
7582,Lapu-Lapu,36,440.2165,606.6831
7582,Valentina,110,407.9893,258.751
7582,Novaria,119,224.5269,476.3741
7582,Chou,25,242.3779,282.6594
7582,Fanny,16,153.9002,124.0392
7582,Wanwan,88,33.324,79.9081
7582,Minotaur,18,136.7495,283.4952
7582,Claude,64,297.08,247.2178
7584,Masha,87,366.3273,596.9728
7584,Lapu-Lapu,36,438.2994,606.7011
7584,Chou,25,244.5456,280.2752
7584,Fredrinn,116,166.803,409.0114
7584,Novaria,119,224.7664,476.1099
7584,Fanny,16,150.4642,123.5047
7584,Valentina,110,405.1307,261.2241
7584,Wanwan,88,33.3676,79.9309
7584,Claude,64,297.6696,247.2759
7584,Minotaur,18,135.7138,281.4043
7586,Masha,87,364.6403,597.0109
7586,Chou,25,245.5069,279.3643
7586,Fredrinn,116,166.9705,409.1887
7586,Lapu-Lapu,36,436.3934,606.3857
7586,Novaria,119,224.6131,476.2684
7586,Fanny,16,148.5496,122.7931
7586,Valentina,110,404.0966,262.4418
7586,Wanwan,88,33.4349,79.9594
7586,Minotaur,18,134.6412,279.758
7586,Claude,64,297.841,247.18
7588,Fredrinn,116,166.5289,409.2188
7588,Lapu-Lapu,36,434.4564,607.2642
7588,Chou,25,250.3035,277.2224
7588,Masha,87,363.713,598.1533
7588,Novaria,119,224.528,476.2066
7588,Fanny,16,147.3042,122.7873
7588,Minotaur,18,133.4668,277.8852
7588,Valentina,110,401.3302,263.8929
7588,Wanwan,88,33.3939,79.8867
7588,Claude,64,298.2456,246.7916
7590,Lapu-Lapu,36,433.124,607.4185
7590,Masha,87,362.4308,598.7427
7590,Fredrinn,116,166.6946,409.4242
7590,Valentina,110,400.5004,266.0082
7590,Novaria,119,224.6916,476.4027
7590,Chou,25,254.8379,274.8823
7590,Minotaur,18,132.6259,276.6536
7590,Fanny,16,145.7215,122.6847
7590,Wanwan,88,33.3851,79.9232
7592,Valentina,110,398.6538,267.8883
7592,Masha,87,360.8131,598.776
7592,Lapu-Lapu,36,431.1367,608.0165
7592,Fredrinn,116,166.5675,409.5395
7592,Novaria,119,223.8052,476.6331
7592,Minotaur,18,131.8225,275.4165
7592,Chou,25,258.9149,274.367
7592,Fanny,16,143.045,122.1956
7592,Wanwan,88,33.4216,79.8577
7594,Novaria,119,223.2153,477.9708
7594,Valentina,110,396.6703,269.086
7594,Fredrinn,116,165.9436,409.422
7594,Masha,87,359.594,598.9821
7594,Lapu-Lapu,36,429.4959,608.8871
7594,Minotaur,18,130.2257,273.6796
7594,Chou,25,264.9032,271.6807
7594,Fanny,16,141.348,122.9646
7594,Wanwan,88,33.4544,79.9291
7596,Novaria,119,223.2454,478.2925
7596,Lapu-Lapu,36,427.5697,610.7741
7596,Fredrinn,116,165.1403,411.1624
7596,Masha,87,356.9189,599.4381
7596,Valentina,110,397.0651,270.0419
7596,Minotaur,18,129.5426,271.3342
7596,Fanny,16,140.1693,122.4747
7596,Wanwan,88,33.3404,79.8631
7596,Chou,25,269.7192,269.7136
7598,Lapu-Lapu,36,425.3139,611.2878
7598,Novaria,119,223.2824,478.2669
7598,Masha,87,354.7599,600.0341
7598,Fredrinn,116,163.9199,412.4001
7598,Fanny,16,138.6623,121.5777
7598,Minotaur,18,128.4602,269.3657
7598,Valentina,110,395.8457,271.6462
7598,Chou,25,270.1528,269.6287
7598,Wanwan,88,33.3227,79.7128
7600,Lapu-Lapu,36,423.4419,611.1836
7600,Masha,87,353.3014,600.4803
7600,Fredrinn,116,163.0564,414.4125
7600,Novaria,119,223.4582,478.3669
7600,Valentina,110,395.1335,272.8047
7600,Minotaur,18,128.2897,268.184
7600,Fanny,16,137.5011,120.9268
7600,Chou,25,270.0277,269.9057
7600,Wanwan,88,33.3698,79.7119
7602,Lapu-Lapu,36,420.9221,611.9607
7602,Masha,87,350.8267,600.8078
7602,Fredrinn,116,162.1367,416.3926
7602,Novaria,119,223.2017,478.6631
7602,Valentina,110,394.2437,274.2113
7602,Minotaur,18,127.3354,266.5826
7602,Fanny,16,136.0309,119.6557
7602,Wanwan,88,33.2886,79.6008
7602,Chou,25,270.1541,269.8909
7604,Lapu-Lapu,36,419.5003,613.2758
7604,Masha,87,348.1009,601.2956
7604,Fredrinn,116,163.2561,418.0831
7604,Fanny,16,133.9479,117.9845
7604,Novaria,119,223.3513,478.6957
7604,Valentina,110,390.696,277.0151
7604,Chou,25,270.1647,269.1978
7604,Wanwan,88,33.4627,79.5319
7604,Minotaur,18,127.3692,264.4961
7606,Lapu-Lapu,36,417.0095,613.2677
7606,Fanny,16,133.2089,117.508
7606,Masha,87,346.491,602.0361
7606,Novaria,119,225.6156,477.9735
7606,Valentina,110,389.8036,278.5695
7606,Fredrinn,116,164.572,418.0952
7606,Chou,25,269.8287,269.2039
7606,Wanwan,88,33.2953,79.5335
7606,Minotaur,18,126.5044,263.4152
7608,Masha,87,344.613,602.1917
7608,Fanny,16,133.1867,117.6194
7608,Lapu-Lapu,36,414.5564,613.5287
7608,Novaria,119,228.3815,475.2416
7608,Fredrinn,116,165.9806,417.482
7608,Chou,25,269.9413,269.259
7608,Valentina,110,389.5387,280.3108
7608,Minotaur,18,125.7595,260.1313
7608,Wanwan,88,33.3475,79.6834
7610,Fanny,16,133.0469,117.588
7610,Masha,87,343.6061,602.3456
7610,Fredrinn,116,165.652,419.3138
7610,Lapu-Lapu,36,412.6742,613.4399
7610,Valentina,110,387.3371,282.0048
7610,Minotaur,18,124.779,258.6641
7610,Novaria,119,230.763,472.4209
7610,Chou,25,270.0888,269.0919
7610,Wanwan,88,33.2714,79.6515
7612,Fanny,16,133.0429,117.6126
7612,Fredrinn,116,165.1472,420.723
7612,Masha,87,341.9366,602.737
7612,Minotaur,18,124.1409,257.1745
7612,Valentina,110,385.9609,283.3307
7612,Lapu-Lapu,36,410.9682,613.9904
7612,Novaria,119,232.8897,470.936
7612,Chou,25,269.9198,269.174
7612,Wanwan,88,33.2661,79.6708
7614,Fanny,16,133.0918,117.5498
7614,Fredrinn,116,164.7095,421.223
7614,Valentina,110,384.1319,285.9394
7614,Lapu-Lapu,36,408.5576,613.632
7614,Masha,87,339.3022,603.006
7614,Minotaur,18,123.2813,254.8919
7614,Chou,25,269.5546,269.3281
7614,Novaria,119,234.8718,469.2087
7614,Wanwan,88,33.1931,79.5468
7616,Fanny,16,133.7113,117.4286
7616,Fredrinn,116,164.5441,419.4603
7616,Lapu-Lapu,36,406.0959,613.6718
7616,Valentina,110,383.0672,287.5181
7616,Masha,87,336.8825,603.7889
7616,Novaria,119,237.1092,467.6395
7616,Minotaur,18,123.597,252.9105
7616,Chou,25,270.2164,268.9458
7616,Wanwan,88,33.1955,79.5434
7616,Claude,64,304.3871,235.9328
7618,Fredrinn,116,164.4659,417.765
7618,Masha,87,335.0616,604.6407
7618,Lapu-Lapu,36,403.5,612.7143
7618,Valentina,110,380.3219,288.2914
7618,Fanny,16,134.4629,117.6021
7618,Chou,25,269.6057,268.6956
7618,Novaria,119,238.073,465.6621
7618,Minotaur,18,123.0899,250.0908
7618,Wanwan,88,33.4131,79.5143
7618,Claude,64,305.6347,234.6422
7620,Lapu-Lapu,36,402.2205,612.2791
7620,Masha,87,332.8535,604.7661
7620,Fredrinn,116,164.4297,417.4302
7620,Fanny,16,134.5238,117.8715
7620,Valentina,110,378.4724,289.4473
7620,Chou,25,268.3573,268.0838
7620,Novaria,119,239.8595,464.6323
7620,Wanwan,88,33.2535,79.5285
7620,Minotaur,18,123.8606,248.9222
7620,Claude,64,304.4971,233.2408
7622,Lapu-Lapu,36,400.6812,612.0908
7622,Fredrinn,116,163.7988,419.5594
7622,Masha,87,330.4004,604.8636
7622,Fanny,16,134.5239,117.861
7622,Novaria,119,241.2898,463.3126
7622,Chou,25,267.852,266.8152
7622,Valentina,110,377.135,289.7833
7622,Wanwan,88,33.3006,79.5732
7622,Minotaur,18,124.7594,247.105
7622,Claude,64,302.6343,229.2486
7624,Fredrinn,116,162.978,420.6798
7624,Fanny,16,135.2076,117.6246
7624,Lapu-Lapu,36,398.8214,611.2542
7624,Valentina,110,375.7529,291.5743
7624,Masha,87,328.5395,604.8648
7624,Novaria,119,241.9517,462.4634
7624,Wanwan,88,33.4512,79.6299
7624,Minotaur,18,126.19,246.2218
7624,Chou,25,266.4411,266.4647
7624,Claude,64,300.8702,227.9948
7626,Fredrinn,116,161.9474,422.3708
7626,Valentina,110,375.2465,293.1403
7626,Lapu-Lapu,36,397.5343,610.8602
7626,Novaria,119,243.9755,461.3876
7626,Masha,87,327.7495,605.041
7626,Fanny,16,137.6324,118.0275
7626,Chou,25,265.0479,265.6536
7626,Wanwan,88,33.6812,79.5709
7626,Minotaur,18,127.8919,245.4512
7626,Claude,64,298.786,226.7932
7628,Lapu-Lapu,36,395.6877,611.0007
7628,Chou,25,262.5782,264.0475
7628,Valentina,110,374.6133,293.9895
7628,Fredrinn,116,160.1779,423.7924
7628,Novaria,119,244.7404,460.6545
7628,Fanny,16,138.0777,117.2189
7628,Masha,87,326.1003,606.2414
7628,Wanwan,88,33.3772,79.6337
7628,Minotaur,18,128.8382,243.7806
7628,Claude,64,297.5296,224.9252
7630,Lapu-Lapu,36,393.7965,610.6105
7630,Valentina,110,372.4882,295.1759
7630,Novaria,119,245.4044,459.2118
7630,Chou,25,261.7054,262.644
7630,Fanny,16,137.5876,116.6312
7630,Fredrinn,116,159.502,425.139
7630,Masha,87,324.2812,606.7375
7630,Minotaur,18,129.6378,243.5281
7630,Wanwan,88,33.3811,79.6645
7632,Fanny,16,135.6758,115.5076
7632,Lapu-Lapu,36,391.298,610.0959
7632,Minotaur,18,131.6107,243.3567
7632,Valentina,110,371.2585,296.4306
7632,Chou,25,259.7739,261.8739
7632,Novaria,119,248.5106,457.2104
7632,Masha,87,321.652,607.7721
7632,Fredrinn,116,157.4419,427.7135
7632,Wanwan,88,33.3149,79.7094
7632,Claude,64,295.4893,220.5173
7634,Fanny,16,133.4867,114.176
7634,Lapu-Lapu,36,388.915,610.0521
7634,Fredrinn,116,156.8657,430.3437
7634,Minotaur,18,131.5679,243.251
7634,Novaria,119,249.9249,456.0219
7634,Wanwan,88,33.2554,79.6683
7634,Masha,87,319.4981,608.9288
7634,Chou,25,258.716,260.1255
7634,Valentina,110,369.7659,298.1542
7634,Claude,64,294.3221,217.3928
7636,Lapu-Lapu,36,387.9807,609.4392
7636,Fanny,16,131.8916,113.6058
7636,Fredrinn,116,155.5872,432.0092
7636,Minotaur,18,131.5849,243.1776
7636,Novaria,119,250.7644,454.5582
7636,Wanwan,88,33.3031,79.7435
7636,Masha,87,318.0351,609.1952
7636,Chou,25,257.556,259.1479
7636,Valentina,110,368.2677,299.1515
7636,Claude,64,291.7181,216.1399
7638,Lapu-Lapu,36,386.1115,608.9935
7638,Fanny,16,130.9486,113.5744
7638,Fredrinn,116,154.7145,434.1768
7638,Masha,87,316.0176,609.3595
7638,Minotaur,18,132.8932,242.7521
7638,Valentina,110,367.3922,300.1225
7638,Wanwan,88,33.2253,79.6946
7638,Novaria,119,252.9237,453.5516
7638,Chou,25,255.8265,258.057
7638,Claude,64,289.634,215.6143
7640,Lapu-Lapu,36,383.9778,607.6364
7640,Fanny,16,130.9317,113.6869
7640,Fredrinn,116,155.5956,434.697
7640,Masha,87,313.8507,610.3296
7640,Chou,25,254.766,254.651
7640,Valentina,110,364.3246,302.725
7640,Minotaur,18,133.6855,242.586
7640,Novaria,119,254.6801,451.4921
7640,Wanwan,88,33.2962,79.7242
7640,Claude,64,288.2326,213.2373
7642,Lapu-Lapu,36,382.4291,606.8712
7642,Fanny,16,130.984,113.7058
7642,Fredrinn,116,157.932,433.4381
7642,Chou,25,253.5557,252.066
7642,Valentina,110,362.497,303.4179
7642,Novaria,119,255.1569,449.9276
7642,Masha,87,311.9394,610.6336
7642,Minotaur,18,133.6494,242.7824
7642,Wanwan,88,33.2059,79.8262
7642,Claude,64,286.6744,211.5996
7644,Fanny,16,131.1081,113.897
7644,Lapu-Lapu,36,380.9104,606.3141
7644,Valentina,110,361.4907,304.7221
7644,Fredrinn,116,159.2468,432.5355
7644,Chou,25,253.2639,250.5915
7644,Masha,87,310.3625,611.0712
7644,Novaria,119,255.2158,449.878
7644,Minotaur,18,133.6826,242.9372
7644,Wanwan,88,33.1498,79.8966
7644,Claude,64,284.9078,209.1482
7646,Fanny,16,131.0777,113.8806
7646,Lapu-Lapu,36,380.5364,606.4554
7646,Fredrinn,116,159.1129,432.5731
7646,Valentina,110,360.2671,305.6711
7646,Chou,25,253.2459,248.6046
7646,Masha,87,309.1901,611.2812
7646,Novaria,119,254.9827,450.0166
7646,Minotaur,18,133.6336,242.9317
7646,Wanwan,88,33.1514,79.9347
7646,Claude,64,284.6931,208.0017
7648,Fanny,16,131.0451,113.8883
7648,Fredrinn,116,159.1268,432.606
7648,Lapu-Lapu,36,380.4394,606.2437
7648,Chou,25,252.8666,246.7108
7648,Valentina,110,359.3301,307.2214
7648,Masha,87,307.6521,612.4561
7648,Novaria,119,255.1308,449.8166
7648,Minotaur,18,133.5804,242.9352
7648,Wanwan,88,33.1438,80.0096
7648,Claude,64,284.0525,205.6644
7650,Fanny,16,131.1892,114.0194
7650,Fredrinn,116,159.0002,432.7211
7650,Chou,25,252.0111,244.0512
7650,Lapu-Lapu,36,380.4415,606.3544
7650,Valentina,110,356.7316,308.4562
7650,Minotaur,18,133.6972,242.9557
7650,Novaria,119,255.2196,449.2785
7650,Wanwan,88,33.2692,80.0761
7650,Masha,87,306.2189,613.7916
7652,Fanny,16,131.0168,114.1385
7652,Fredrinn,116,159.3661,432.6289
7652,Valentina,110,354.8144,308.58
7652,Lapu-Lapu,36,379.9532,606.3346
7652,Minotaur,18,133.851,242.8144
7652,Chou,25,250.6881,242.0787
7652,Masha,87,304.4727,615.0972
7652,Wanwan,88,33.3568,80.0336
7652,Novaria,119,255.7651,448.9218
